timestamp;subjectId;designTrialIndex;representation;signalType;quadrant;targetAzDeg;targetElDeg;errorDeg;errorAzDeg;errorElDeg;responseTimeSec;maxHeadDeviationDeg;maxYawDeviationDeg;maxPitchDeviationDeg;headDeviationExceeded
2026-01-26 15:54:59;S06;23;HOA4thOrder;Music;3;262,2;44,3;110,316;-108,585;-52,159;4,590;1,8;0,6;1,2;0
2026-01-26 15:55:10;S06;24;HOA4thOrder;Voice;1;31,1;40,0;34,105;-28,325;-23,460;4,072;1,2;0,7;1,1;0
2026-01-26 15:55:20;S06;25;Binaural;Voice;3;242,8;-22,6;70,343;-58,092;41,606;3,443;3,1;1,2;2,1;0
2026-01-26 15:55:29;S06;26;HOA4thOrder;Tone;2;171,5;-42,2;37,398;2,500;37,331;3,740;3,9;0,6;1,6;0
2026-01-26 15:55:38;S06;27;Binaural;Voice;2;171,5;35,2;23,974;6,243;-23,269;3,666;2,3;1,2;0,5;0
2026-01-26 15:55:48;S06;28;HOA3rdOrder;Tone;4;322,5;-47,7;52,863;35,901;43,107;3,493;1,4;0,5;0,9;0
2026-01-26 15:55:59;S06;29;HOA3rdOrder;Tone;1;5,9;-2,5;18,809;18,856;0,172;4,029;2,3;1,2;2,2;0
2026-01-26 15:56:09;S06;30;Binaural;Tone;1;75,8;-29,8;54,795;52,080;25,564;3,741;0,9;0,3;0,8;0
2026-01-26 15:56:20;S06;31;HOA3rdOrder;Music;3;195,6;41,4;64,606;-37,004;-54,569;4,300;1,8;1,3;0,4;0
2026-01-26 15:56:27;S06;32;HOA3rdOrder;Tone;3;214,4;74,9;80,747;-13,652;-80,242;1,215;0,8;0,8;0,4;0
2026-01-26 15:56:46;S06;33;HOA3rdOrder;Tone;2;107,2;6,0;50,467;48,562;-14,401;14,267;70,7;70,4;5,8;1
2026-01-26 15:56:54;S06;34;HOA4thOrder;Tone;3;263,8;10,5;34,002;-33,681;9,287;2,568;0,8;0,7;0,4;0
2026-01-26 15:57:01;S06;35;Binaural;Tone;4;301,5;30,8;19,354;15,878;-12,634;2,407;2,4;1,2;1,8;0
2026-01-26 15:57:12;S06;36;HOA3rdOrder;Voice;1;44,0;61,9;72,156;-3,386;-72,107;4,415;0,8;0,3;0,6;0
2026-01-26 16:23:57;S06;1;HOA4thOrder;Voice;1;47,5;-27,4;51,347;0,675;51,343;14,358;1,5;0,4;1,4;0
2026-01-26 16:24:12;S06;2;Binaural;Tone;4;298,9;-7,8;77,220;64,626;49,600;7,744;1,3;0,7;0,7;0
2026-01-26 16:24:42;S06;3;HOA3rdOrder;Music;1;51,4;13,4;161,125;161,444;-30,821;15,393;0,5;0,1;0,5;0
2026-01-26 16:24:58;S06;4;Binaural;Voice;2;169,3;14,6;17,528;7,358;-15,931;7,272;1,0;0,3;0,9;0
2026-01-26 16:27:21;S06;1;HOA3rdOrder;Voice;2;177,4;4,5;2,420;2,347;0,606;7,466;0,7;0,4;0,5;0
2026-01-26 16:27:32;S06;2;HOA4thOrder;Tone;2;116,5;40,9;81,881;103,123;-13,576;5,919;0,7;0,3;0,5;0
2026-01-26 16:27:44;S06;3;HOA3rdOrder;Tone;3;229,2;0,0;77,715;-77,589;5,078;6,169;1,0;0,7;0,8;0
2026-01-26 16:28:05;S06;4;Binaural;Music;4;298,5;37,6;31,378;5,744;-30,925;4,482;1,5;0,3;1,4;0
2026-01-26 16:28:13;S06;5;HOA4thOrder;Tone;3;241,3;-17,7;51,614;-17,897;48,661;2,950;0,8;0,5;0,7;0
2026-01-26 16:28:23;S06;6;HOA3rdOrder;Voice;1;67,9;5,0;40,021;-40,011;4,134;4,053;0,6;0,2;0,6;0
2026-01-26 16:28:34;S06;7;HOA3rdOrder;Music;2;113,6;6,9;48,789;45,355;-18,783;4,254;0,9;0,2;0,6;0
2026-01-26 16:28:49;S06;8;HOA3rdOrder;Tone;4;295,0;43,2;93,784;114,649;-22,224;6,503;6,7;1,1;6,7;0
2026-01-26 16:28:59;S06;9;HOA3rdOrder;Tone;1;80,6;-25,7;85,748;-82,628;32,561;3,246;1,0;0,9;0,4;0
2026-01-26 16:29:10;S06;10;Binaural;Tone;3;251,0;84,3;78,734;18,607;-78,278;2,319;0,5;0,2;0,5;0
2026-01-26 16:29:21;S06;11;Binaural;Music;1;67,5;-31,2;116,904;-91,799;86,111;7,755;1,0;0,9;0,8;0
2026-01-26 16:29:35;S06;12;Binaural;Music;2;131,7;-49,5;81,137;68,971;55,915;6,731;2,8;0,9;2,1;0
2026-01-26 16:29:47;S06;13;HOA4thOrder;Voice;3;220,3;4,7;55,084;-34,709;46,668;5,806;0,6;0,5;0,4;0
2026-01-26 16:29:56;S06;14;Binaural;Music;3;256,4;-56,1;89,150;13,453;88,388;2,092;1,3;0,2;1,3;0
2026-01-26 16:30:06;S06;15;Binaural;Voice;4;296,4;-21,4;79,780;66,108;47,519;3,988;1,3;0,6;1,2;0
2026-01-26 16:30:15;S06;16;HOA4thOrder;Voice;2;144,4;-32,6;64,748;28,015;59,006;3,715;1,4;1,2;1,3;0
2026-01-26 16:30:27;S06;17;Binaural;Voice;2;163,4;1,6;14,351;-14,311;1,080;5,540;1,3;0,3;1,3;0
2026-01-26 16:30:35;S06;18;HOA3rdOrder;Voice;3;181,7;37,9;35,366;-6,991;-34,761;3,175;0,6;0,3;0,4;0
2026-01-26 16:30:49;S06;19;HOA4thOrder;Tone;4;296,1;29,4;21,050;21,942;-6,475;6,416;1,0;0,6;0,9;0
2026-01-26 16:31:01;S06;20;Binaural;Tone;4;281,2;24,3;77,048;77,899;-17,691;6,508;0,8;0,5;0,5;0
2026-01-26 16:31:08;S06;21;HOA4thOrder;Music;2;100,8;-55,2;144,432;163,749;82,899;2,479;5,2;0,3;5,2;0
2026-01-26 16:31:17;S06;22;HOA3rdOrder;Tone;2;99,4;38,5;111,455;109,035;-48,875;4,257;1,2;0,1;1,2;0
2026-01-26 16:31:26;S06;23;Binaural;Tone;1;51,5;-28,6;60,139;-53,491;32,153;3,174;1,3;0,9;0,7;0
2026-01-26 16:31:42;S06;24;HOA3rdOrder;Music;1;36,4;-49,9;54,848;-55,416;33,935;11,657;1,2;1,1;0,4;0
2026-01-26 16:31:52;S06;25;HOA4thOrder;Voice;1;64,7;87,7;34,228;6,524;-34,216;3,648;1,5;0,2;1,5;0
2026-01-26 16:32:01;S06;26;HOA4thOrder;Voice;4;318,2;70,5;42,910;3,217;-42,866;2,991;0,7;0,5;0,5;0
2026-01-26 16:32:17;S06;27;Binaural;Voice;1;70,8;-11,0;101,894;-101,157;17,530;3,420;1,3;0,9;0,9;0
2026-01-26 16:32:29;S06;28;Binaural;Tone;2;159,3;29,0;28,381;12,642;-25,652;6,304;1,0;0,2;1,0;0
2026-01-26 16:32:40;S06;29;Binaural;Voice;3;252,3;-56,9;108,217;15,198;107,481;2,705;0,6;0,1;0,6;0
2026-01-26 16:32:53;S06;30;HOA3rdOrder;Voice;4;286,0;40,6;73,348;70,904;-35,745;7,675;0,7;0,6;0,4;0
2026-01-26 16:33:01;S06;31;HOA4thOrder;Music;4;309,3;63,4;75,542;-25,938;-72,748;2,991;1,2;0,4;1,0;0
2026-01-26 16:33:09;S06;32;HOA4thOrder;Tone;1;2,0;7,7;22,478;-1,675;22,422;3,109;0,9;0,2;0,8;0
2026-01-26 16:33:18;S06;33;HOA4thOrder;Music;1;18,7;75,4;62,232;-101,351;-45,855;3,964;1,6;0,3;1,6;0
2026-01-26 16:33:27;S06;34;HOA3rdOrder;Music;3;189,3;-45,2;41,247;-30,854;31,786;3,894;2,9;1,6;2,4;0
2026-01-26 16:33:36;S06;35;HOA3rdOrder;Music;4;272,8;-15,3;19,176;-6,701;17,997;2,231;0,9;0,3;0,8;0
2026-01-26 16:33:44;S06;36;HOA4thOrder;Music;3;254,9;43,6;30,002;-30,586;-15,821;5,033;0,9;0,4;0,8;0
